distance_km,weather_risk_score,traffic_risk_score,congestion_score,disruptions_count,priority,current_eta_minutes,is_delayed,actual_delay_min,delay_probability,risk_level
380.2,0.4128,0.4319,0.1594,0,low,517.5,1,117.4,0.4529,medium
178.6,0.37,0.2691,0.2569,0,medium,300.0,0,0.0,0.3016,low
399.4,0.2774,0.4465,0.3239,1,low,619.6,1,175.8,0.5324,medium
122.3,0.08,0.2117,0.4369,1,medium,189.7,0,0.0,0.2864,low
145.5,0.1394,0.0543,0.2771,1,medium,235.5,0,0.0,0.2859,low
373.7,0.2182,0.3572,0.3127,4,medium,497.6,1,226.8,0.6124,high
571.6,0.513,0.4764,0.753,0,medium,894.9,1,216.3,0.625,high
414.4,0.1171,0.4463,0.0346,0,high,607.4,0,0.0,0.2436,low
520.7,0.1695,0.5262,0.1578,0,medium,662.3,0,0.0,0.3172,low
381.1,0.3992,0.3316,0.4489,2,medium,561.1,1,141.4,0.4494,medium
334.3,0.2338,0.4494,0.4534,0,medium,584.3,1,114.9,0.3415,low
215.4,0.3556,0.3036,0.0527,1,low,283.0,1,91.3,0.4427,medium
507.0,0.3451,0.2985,0.2207,1,high,880.6,0,0.0,0.4672,medium
581.8,0.0638,0.4251,0.4469,1,low,892.4,0,0.0,0.456,medium
286.9,0.3434,0.4451,0.2402,1,low,491.4,1,144.9,0.4995,medium
277.0,0.8643,0.3676,0.2232,0,high,445.2,0,0.0,0.4029,medium
840.9,0.0887,0.1328,0.138,1,high,1004.5,0,0.0,0.3658,medium
294.9,0.1707,0.4045,0.2006,1,medium,467.0,0,0.0,0.4309,medium
313.9,0.4643,0.0345,0.1944,1,critical,491.5,0,0.0,0.4925,medium
409.4,0.3207,0.7846,0.2144,1,medium,560.0,0,0.0,0.5242,medium
280.5,0.4897,0.6249,0.5532,1,medium,405.2,0,0.0,0.5559,medium
175.3,0.1005,0.316,0.1023,1,low,285.1,1,55.4,0.3266,low
382.1,0.5742,0.4303,0.3399,4,high,612.6,1,340.8,0.9479,critical
291.4,0.3473,0.6279,0.3371,1,high,465.2,0,0.0,0.3903,medium
989.8,0.3892,0.5624,0.0822,2,medium,1128.2,0,0.0,0.5514,medium
498.9,0.1518,0.4399,0.294,1,high,755.6,0,0.0,0.441,medium
202.9,0.1901,0.2613,0.316,0,medium,329.0,0,0.0,0.306,low
480.0,0.3743,0.3956,0.1102,2,low,539.2,0,0.0,0.3229,low
365.1,0.1198,0.2007,0.1686,1,medium,553.8,0,0.0,0.3134,low
700.0,0.1943,0.2447,0.2498,1,high,934.7,0,0.0,0.3633,medium
212.5,0.1811,0.1253,0.1552,1,medium,295.6,1,56.7,0.2923,low
337.9,0.1295,0.6887,0.4383,0,medium,472.0,0,0.0,0.503,medium
280.2,0.3569,0.4169,0.3057,0,medium,495.5,1,58.7,0.2403,low
310.4,0.17,0.1661,0.2278,0,high,414.8,0,0.0,0.3182,low
168.1,0.3148,0.4288,0.5769,4,medium,290.3,1,180.9,0.5467,medium
434.6,0.3356,0.3588,0.456,2,low,639.9,0,0.0,0.4771,medium
392.2,0.228,0.8204,0.1291,4,medium,481.0,1,240.0,0.6483,high
689.1,0.0051,0.8409,0.5962,0,medium,906.9,0,0.0,0.3913,medium
296.9,0.6447,0.3982,0.1498,0,critical,512.4,0,0.0,0.4323,medium
228.7,0.1872,0.5195,0.131,1,high,286.7,0,0.0,0.415,medium
499.2,0.283,0.1818,0.1532,3,critical,830.3,0,0.0,0.5434,medium
178.4,0.3049,0.3407,0.3038,0,high,232.4,0,0.0,0.2401,low
605.0,0.0754,0.3344,0.0482,1,critical,923.6,1,167.9,0.4418,medium
604.2,0.1251,0.1116,0.4292,0,medium,877.9,0,0.0,0.1503,low
676.7,0.4429,0.4517,0.0376,0,high,1091.4,0,0.0,0.363,medium
381.8,0.3658,0.3834,0.1647,2,medium,495.2,1,152.5,0.4015,medium
217.8,0.0568,0.365,0.1456,0,medium,379.8,0,0.0,0.1588,low
320.8,0.7249,0.3129,0.0306,0,high,451.2,1,98.6,0.4567,medium
382.6,0.2509,0.2514,0.4259,0,critical,627.6,1,97.5,0.3859,medium
207.7,0.2013,0.443,0.0649,0,low,268.5,0,0.0,0.2655,low
710.9,0.0541,0.3106,0.6054,0,medium,897.1,1,106.0,0.3532,medium
435.7,0.0756,0.468,0.1458,2,high,532.0,1,148.7,0.4403,medium
167.3,0.2578,0.5923,0.4583,1,high,296.1,0,0.0,0.404,medium
1016.2,0.0729,0.5619,0.4054,1,medium,1601.7,1,380.3,0.5638,medium
318.4,0.4279,0.3822,0.147,3,medium,396.4,0,0.0,0.5442,medium
146.8,0.268,0.5473,0.1777,0,high,245.4,1,63.4,0.4709,medium
174.2,0.2278,0.4669,0.5788,3,high,242.9,1,159.1,0.7953,high
786.1,0.3217,0.4569,0.1189,2,medium,1195.3,1,290.1,0.4916,medium
978.7,0.112,0.2488,0.3963,0,low,1636.9,0,0.0,0.3444,low
576.0,0.4307,0.4285,0.4028,2,low,968.4,1,286.0,0.6668,high
704.5,0.3473,0.2512,0.3719,0,high,879.5,0,0.0,0.4145,medium
659.1,0.1004,0.3684,0.1148,1,high,850.5,0,0.0,0.3747,medium
429.2,0.0975,0.2682,0.3419,0,medium,746.5,0,0.0,0.2743,low
370.1,0.2894,0.6743,0.1142,4,critical,600.7,1,279.4,0.6979,high
424.5,0.0904,0.4588,0.1038,2,critical,676.8,1,162.6,0.5394,medium
482.2,0.126,0.412,0.1698,2,critical,657.2,1,153.2,0.396,medium
184.6,0.5952,0.1987,0.1831,2,low,308.6,1,88.3,0.4927,medium
481.0,0.2306,0.6524,0.2973,0,medium,719.6,1,142.9,0.3764,medium
771.3,0.2617,0.4166,0.2467,0,low,1078.9,0,0.0,0.447,medium
261.3,0.3564,0.6461,0.5507,0,high,374.0,1,83.4,0.3524,medium
243.8,0.243,0.2718,0.0973,1,medium,419.2,1,64.5,0.2878,low
407.4,0.1775,0.4408,0.1526,3,critical,672.8,1,219.2,0.4815,medium
195.9,0.4049,0.4197,0.4154,1,medium,230.6,0,0.0,0.3545,medium
127.0,0.553,0.5334,0.3106,0,high,145.3,1,49.2,0.4717,medium
630.2,0.0675,0.6076,0.1524,2,low,713.7,0,0.0,0.4644,medium
222.9,0.4888,0.3763,0.4961,1,high,299.1,1,99.4,0.4603,medium
302.5,0.4511,0.1881,0.494,1,critical,507.4,1,131.1,0.4492,medium
201.0,0.1863,0.2137,0.1887,1,medium,244.5,0,0.0,0.3872,medium
685.3,0.4279,0.066,0.4499,2,medium,1047.1,0,0.0,0.5644,medium
520.4,0.2928,0.4653,0.3984,0,high,792.1,0,0.0,0.4607,medium
255.6,0.1933,0.4967,0.3166,3,high,423.8,1,179.0,0.699,high
138.8,0.2524,0.4683,0.2866,0,medium,176.0,0,0.0,0.273,low
238.5,0.3835,0.6218,0.4951,0,medium,312.3,0,0.0,0.4475,medium
432.9,0.1532,0.353,0.2596,0,medium,501.8,0,0.0,0.3039,low
337.9,0.0946,0.1612,0.1125,5,low,384.2,0,0.0,0.6716,high
320.8,0.5001,0.4805,0.0663,4,medium,394.9,0,0.0,0.6775,high
343.0,0.3229,0.3778,0.5958,2,high,423.2,1,169.9,0.5707,medium
489.4,0.3402,0.3864,0.314,0,low,714.1,0,0.0,0.2266,low
290.8,0.2562,0.5421,0.2784,0,medium,337.7,1,42.2,0.1749,low
400.4,0.5677,0.3309,0.3013,1,high,457.0,0,0.0,0.6293,high
157.4,0.4885,0.4567,0.4674,0,high,209.6,1,39.7,0.5444,medium
1571.8,0.4932,0.3377,0.0241,4,critical,1882.0,1,619.5,0.7818,high
248.5,0.7713,0.2055,0.2645,0,high,358.7,1,76.1,0.368,medium
341.2,0.2336,0.1421,0.0078,0,medium,442.7,0,0.0,0.236,low
431.9,0.1602,0.3228,0.1691,0,low,595.4,0,0.0,0.4306,medium
228.8,0.2623,0.2623,0.2561,0,medium,406.5,0,0.0,0.2367,low
300.4,0.3128,0.415,0.1727,0,low,418.4,0,0.0,0.3517,medium
298.0,0.372,0.3854,0.0839,1,low,503.2,0,0.0,0.3777,medium
165.0,0.1673,0.5416,0.1677,0,low,243.5,1,19.2,0.2547,low
397.5,0.3125,0.8924,0.1717,0,low,537.8,0,0.0,0.4665,medium
102.3,0.224,0.6467,0.0764,1,medium,155.0,0,0.0,0.4713,medium
933.8,0.4136,0.5994,0.2926,0,medium,1109.3,1,213.0,0.4328,medium
500.4,0.0974,0.4685,0.344,2,medium,872.8,1,201.9,0.4727,medium
452.8,0.07,0.3925,0.0284,1,high,514.7,1,120.0,0.4836,medium
96.7,0.3217,0.4033,0.0567,0,medium,172.9,1,54.6,0.3095,low
178.5,0.2636,0.6218,0.0928,1,critical,308.7,0,0.0,0.3718,medium
737.4,0.0707,0.351,0.1589,0,medium,1202.3,0,0.0,0.323,low
2000.0,0.0472,0.4417,0.5823,4,medium,2491.4,1,919.6,0.9385,critical
649.7,0.2992,0.4149,0.3358,0,medium,730.0,1,112.5,0.4267,medium
586.4,0.1827,0.2269,0.265,5,high,841.3,0,0.0,0.5371,medium
420.4,0.1104,0.178,0.4804,1,medium,663.2,1,159.0,0.458,medium
172.3,0.3765,0.4895,0.1188,0,high,250.2,0,0.0,0.1909,low
570.7,0.1688,0.424,0.0051,3,high,750.1,1,222.9,0.4902,medium
146.1,0.571,0.3972,0.1924,5,low,176.8,0,0.0,0.6435,high
136.1,0.4718,0.5804,0.048,1,medium,208.0,0,0.0,0.3848,medium
130.6,0.4016,0.3635,0.118,0,critical,192.4,1,65.8,0.3831,medium
563.5,0.4197,0.2412,0.2207,1,medium,997.8,0,0.0,0.4364,medium
287.9,0.3621,0.2795,0.5332,1,medium,490.7,0,0.0,0.536,medium
319.1,0.4122,0.1837,0.1589,0,medium,512.9,1,80.2,0.3288,low
295.9,0.1707,0.154,0.1364,1,low,525.0,1,97.3,0.39,medium
143.8,0.5513,0.3408,0.3061,0,low,235.8,0,0.0,0.2351,low
193.3,0.3387,0.2742,0.1061,0,medium,222.0,0,0.0,0.2172,low
199.7,0.2037,0.4412,0.3874,3,critical,299.5,1,179.5,0.5202,medium
119.9,0.1226,0.2195,0.1683,0,medium,195.9,0,0.0,0.1696,low
215.3,0.3382,0.2994,0.0674,0,medium,249.4,1,52.6,0.2442,low
148.0,0.4495,0.1738,0.1391,2,high,241.9,1,112.5,0.3816,medium
435.1,0.3449,0.3459,0.1527,2,medium,666.0,0,0.0,0.6408,high
459.3,0.3987,0.1234,0.0632,0,medium,767.1,0,0.0,0.1941,low
128.9,0.1489,0.3004,0.2114,0,critical,204.9,0,0.0,0.0767,low
246.5,0.4988,0.4842,0.1587,0,medium,392.5,0,0.0,0.3443,low
998.7,0.1191,0.1435,0.1244,0,medium,1260.0,1,146.0,0.2947,low
158.0,0.4441,0.2126,0.7793,1,medium,214.7,0,0.0,0.5192,medium
394.4,0.4704,0.4559,0.4356,0,low,473.9,0,0.0,0.371,medium
320.1,0.2454,0.5459,0.5578,0,medium,547.1,1,108.3,0.433,medium
608.1,0.2795,0.0692,0.2325,2,low,937.1,0,0.0,0.5187,medium
362.1,0.1754,0.354,0.5632,1,medium,405.8,1,110.0,0.4674,medium
225.8,0.4182,0.2189,0.0947,4,medium,294.2,1,179.8,0.6082,high
312.1,0.1295,0.6694,0.461,2,medium,548.1,1,144.5,0.5386,medium
315.1,0.3121,0.2402,0.1252,0,critical,511.8,0,0.0,0.3083,low
281.6,0.2223,0.6313,0.5229,0,high,481.5,0,0.0,0.4415,medium
126.8,0.323,0.3389,0.2306,0,low,144.7,0,0.0,0.2659,low
670.5,0.4894,0.5259,0.18,0,low,901.3,0,0.0,0.4338,medium
597.8,0.437,0.6757,0.214,0,critical,910.3,0,0.0,0.2923,low
151.6,0.1518,0.3502,0.4769,0,high,272.3,1,86.2,0.2674,low
245.8,0.1296,0.3411,0.1336,0,medium,328.8,0,0.0,0.1737,low
258.2,0.2133,0.5693,0.5341,3,medium,341.8,1,181.4,0.6481,high
140.9,0.6166,0.7965,0.1177,4,medium,217.9,1,153.7,0.692,high
88.8,0.2725,0.5538,0.3083,0,low,126.0,0,0.0,0.3724,medium
193.3,0.0362,0.3652,0.2935,0,medium,250.4,0,0.0,0.1561,low
237.1,0.415,0.583,0.4692,4,medium,311.2,1,217.6,0.8059,critical
117.1,0.3923,0.3425,0.5301,0,medium,162.8,0,0.0,0.3622,medium
335.3,0.225,0.7097,0.2768,3,medium,572.2,1,238.6,0.6934,high
636.4,0.1658,0.2258,0.3592,0,high,1069.8,0,0.0,0.144,low
516.7,0.0101,0.3044,0.1292,0,medium,922.1,0,0.0,0.1492,low
275.2,0.2321,0.2865,0.0232,3,high,398.8,1,150.8,0.4644,medium
90.4,0.1312,0.3981,0.3021,1,medium,151.6,0,0.0,0.4585,medium
475.9,0.0905,0.1189,0.2176,2,medium,853.3,0,0.0,0.3367,low
328.7,0.3717,0.145,0.0799,1,medium,479.2,0,0.0,0.256,low
393.8,0.4208,0.5852,0.6123,5,medium,490.2,1,294.6,0.818,critical
1052.0,0.1367,0.3665,0.1867,0,medium,1318.4,0,0.0,0.3576,medium
174.8,0.3506,0.6384,0.2177,1,medium,200.5,1,101.3,0.438,medium
50.0,0.123,0.1972,0.0956,0,medium,80.3,0,0.0,0.1985,low
150.7,0.5004,0.1893,0.385,0,low,173.2,1,41.0,0.4186,medium
409.9,0.2478,0.4663,0.1723,0,low,723.4,0,0.0,0.3009,low
304.1,0.4234,0.366,0.2785,0,medium,356.7,0,0.0,0.2725,low
135.6,0.2841,0.0754,0.206,0,medium,151.6,0,0.0,0.2128,low
118.8,0.1219,0.4865,0.2989,0,high,179.9,0,0.0,0.33,low
237.3,0.2836,0.641,0.3677,0,critical,285.5,0,0.0,0.3855,medium
133.0,0.1661,0.2523,0.3885,4,medium,204.2,1,139.5,0.4901,medium
419.2,0.2386,0.365,0.0688,3,medium,623.0,0,0.0,0.5616,medium
228.7,0.3596,0.3566,0.2548,0,medium,317.6,0,0.0,0.4444,medium
198.8,0.08,0.3326,0.4307,0,medium,314.0,0,0.0,0.2617,low
182.6,0.2073,0.4331,0.2817,0,low,228.3,0,0.0,0.2147,low
354.6,0.2885,0.548,0.5988,2,low,560.0,1,181.0,0.5578,medium
307.3,0.1776,0.3987,0.0633,0,medium,370.9,1,40.4,0.277,low
340.8,0.4566,0.4514,0.3342,0,critical,494.8,0,0.0,0.5946,medium
336.0,0.4818,0.1454,0.045,0,low,590.0,1,82.4,0.2713,low
285.2,0.059,0.4378,0.1936,0,medium,466.7,0,0.0,0.1615,low
152.7,0.4458,0.5134,0.389,0,medium,205.6,1,51.1,0.3598,medium
185.9,0.108,0.4029,0.4701,3,medium,255.9,1,144.4,0.5458,medium
231.2,0.3334,0.5175,0.3056,0,medium,346.5,0,0.0,0.4589,medium
1144.1,0.5222,0.1038,0.3022,1,medium,1814.7,0,0.0,0.3466,low
124.4,0.4716,0.4519,0.1248,0,high,223.0,1,53.9,0.4251,medium
227.6,0.092,0.5281,0.1824,0,medium,294.0,1,69.3,0.2381,low
318.6,0.1135,0.2123,0.1588,0,low,538.0,0,0.0,0.1075,low
245.4,0.4763,0.5867,0.2255,2,critical,415.0,1,164.5,0.6474,high
600.7,0.1158,0.562,0.5066,0,medium,669.5,1,113.4,0.4383,medium
244.6,0.2585,0.2677,0.1747,0,low,361.4,0,0.0,0.2174,low
256.6,0.2598,0.428,0.6471,2,critical,283.4,0,0.0,0.5117,medium
507.5,0.2994,0.1483,0.2032,1,medium,604.4,0,0.0,0.3875,medium
969.7,0.2587,0.6123,0.2994,1,medium,1614.0,0,0.0,0.5934,medium
746.1,0.385,0.1795,0.2696,1,high,962.1,0,0.0,0.3402,low
273.5,0.3418,0.2885,0.2264,3,medium,379.6,0,0.0,0.6489,high
289.4,0.5088,0.8303,0.4608,0,medium,335.0,1,110.8,0.6252,high
308.1,0.1871,0.5144,0.3971,0,medium,496.8,1,51.6,0.1435,low
328.8,0.2065,0.3829,0.3999,1,critical,462.1,1,95.3,0.4359,medium
172.3,0.1707,0.5508,0.2161,0,medium,216.0,1,47.6,0.523,medium
549.4,0.2997,0.3396,0.4152,3,low,891.7,0,0.0,0.7892,high
341.8,0.0932,0.4649,0.2238,0,medium,426.5,0,0.0,0.2507,low
290.3,0.1804,0.371,0.253,3,medium,350.6,0,0.0,0.5244,medium
130.8,0.6701,0.463,0.1048,4,medium,187.9,0,0.0,0.6637,high
311.2,0.0417,0.3552,0.3422,0,medium,402.8,0,0.0,0.1867,low
87.3,0.4015,0.1199,0.496,0,medium,102.2,0,0.0,0.3251,low
204.8,0.2605,0.1996,0.5185,0,medium,312.2,1,48.1,0.155,low
207.3,0.1629,0.2624,0.1646,1,medium,297.4,1,97.3,0.3106,low
360.2,0.231,0.1629,0.0504,2,high,532.9,0,0.0,0.2227,low
1014.2,0.1387,0.2667,0.0338,2,low,1477.6,1,263.0,0.4196,medium
433.4,0.4786,0.2565,0.4949,0,medium,702.9,0,0.0,0.3357,low
766.2,0.214,0.5445,0.2772,3,medium,1084.2,1,315.1,0.5623,medium
454.6,0.3884,0.4465,0.2755,0,critical,570.7,1,107.5,0.487,medium
621.0,0.3681,0.1294,0.4296,1,low,1025.4,1,131.2,0.2874,low
999.4,0.0278,0.3976,0.0775,0,critical,1427.4,1,213.8,0.3894,medium
185.7,0.1532,0.4042,0.5347,1,medium,248.4,0,0.0,0.4762,medium
178.0,0.5594,0.4004,0.3448,0,high,299.2,1,107.4,0.5071,medium
461.6,0.0427,0.3982,0.363,4,medium,677.2,1,281.9,0.7413,high
298.2,0.148,0.2412,0.2572,0,low,535.9,0,0.0,0.349,low
344.9,0.372,0.6025,0.1594,1,medium,445.5,1,102.4,0.2971,low
254.3,0.2853,0.5536,0.2103,0,medium,284.8,0,0.0,0.2907,low
202.8,0.2481,0.402,0.0273,0,low,357.2,0,0.0,0.3859,medium
857.1,0.3227,0.6507,0.2295,1,low,1082.8,0,0.0,0.7419,high
146.2,0.0212,0.2646,0.2658,4,high,169.0,0,0.0,0.4634,medium
466.9,0.0537,0.1768,0.4518,0,high,794.2,0,0.0,0.2879,low
420.2,0.1463,0.0959,0.1445,0,low,552.8,1,53.8,0.2764,low
107.1,0.0593,0.2606,0.4481,3,medium,160.8,1,105.3,0.5115,medium
174.2,0.3577,0.8137,0.3716,0,high,212.1,0,0.0,0.5624,medium
194.3,0.3652,0.1225,0.1807,3,low,262.5,0,0.0,0.5665,medium
431.4,0.4203,0.4214,0.3756,1,medium,674.1,1,123.8,0.436,medium
235.4,0.0668,0.6523,0.2998,0,low,325.7,1,66.8,0.4175,medium
282.7,0.5814,0.4411,0.2215,0,medium,351.6,0,0.0,0.2111,low
115.9,0.557,0.2964,0.1263,0,medium,156.6,0,0.0,0.295,low
1355.4,0.4056,0.514,0.2859,0,high,1568.6,0,0.0,0.4932,medium
313.0,0.196,0.3237,0.2862,0,medium,415.8,1,62.0,0.2896,low
413.4,0.1484,0.272,0.2624,2,high,516.5,1,170.1,0.5068,medium
210.3,0.2506,0.1004,0.2734,0,critical,332.9,0,0.0,0.2071,low
195.5,0.4138,0.1221,0.098,2,high,271.2,0,0.0,0.4045,medium
1036.1,0.052,0.4927,0.6222,0,medium,1168.4,1,179.1,0.4077,medium
86.0,0.2107,0.3723,0.3673,1,medium,105.7,0,0.0,0.311,low
358.2,0.5194,0.2675,0.3758,0,medium,397.5,0,0.0,0.3522,medium
136.0,0.2846,0.6225,0.1422,0,medium,186.4,0,0.0,0.3651,medium
229.7,0.2758,0.5812,0.0667,1,medium,372.6,1,103.0,0.5013,medium
197.4,0.2322,0.5949,0.1354,1,high,302.7,1,97.3,0.38,medium
157.5,0.2708,0.5227,0.366,0,high,191.2,0,0.0,0.4048,medium
305.8,0.4791,0.3381,0.1491,0,medium,405.5,1,41.2,0.2604,low
56.3,0.2012,0.2335,0.4278,0,low,97.2,0,0.0,0.2855,low
243.5,0.2717,0.3529,0.1966,0,medium,289.2,0,0.0,0.2447,low
281.8,0.1347,0.3529,0.0883,0,medium,346.2,0,0.0,0.2268,low
123.5,0.2287,0.1139,0.305,0,high,184.2,0,0.0,0.2868,low
799.2,0.418,0.3424,0.0925,2,critical,1209.3,0,0.0,0.6606,high
203.1,0.1602,0.7676,0.1391,0,high,333.3,1,84.5,0.4257,medium
256.1,0.1013,0.5644,0.3735,0,critical,307.3,1,74.3,0.3944,medium
203.4,0.3855,0.2514,0.2347,0,high,279.4,0,0.0,0.4059,medium
283.4,0.166,0.8745,0.0923,0,low,496.8,1,118.4,0.5,medium
699.4,0.21,0.1494,0.1108,2,low,1149.4,0,0.0,0.3351,low
1491.4,0.0417,0.6893,0.607,0,high,2057.7,1,431.0,0.5477,medium
485.3,0.201,0.5422,0.0818,0,high,542.7,1,88.4,0.3117,low
606.2,0.1159,0.4334,0.1546,2,low,792.3,1,178.1,0.4753,medium
912.0,0.3853,0.7979,0.0685,2,medium,1604.7,1,389.3,0.6093,high
351.3,0.6431,0.0823,0.1877,0,medium,611.7,0,0.0,0.2116,low
829.4,0.2047,0.4373,0.4274,0,high,1284.2,1,212.0,0.4059,medium
500.2,0.092,0.6365,0.4009,1,low,709.3,0,0.0,0.5963,medium
328.2,0.5659,0.0216,0.0538,0,medium,439.3,0,0.0,0.2117,low
375.3,0.3453,0.2442,0.2847,1,medium,588.3,0,0.0,0.1799,low
91.5,0.6915,0.4038,0.8188,0,medium,104.8,0,0.0,0.4415,medium
361.4,0.1562,0.4216,0.0551,1,low,498.2,0,0.0,0.3733,medium
109.6,0.3826,0.1127,0.2931,1,medium,173.1,0,0.0,0.3367,low
103.9,0.1085,0.3061,0.2243,0,critical,122.5,0,0.0,0.1999,low
338.8,0.1545,0.4783,0.2061,1,low,436.6,1,69.8,0.3242,low
144.9,0.0628,0.3932,0.4832,5,medium,189.7,0,0.0,0.5014,medium
297.5,0.3139,0.6527,0.4834,1,medium,471.6,1,137.4,0.4765,medium
327.0,0.3958,0.4822,0.1437,0,medium,484.5,1,137.3,0.5057,medium
336.6,0.173,0.3019,0.1175,0,low,397.5,0,0.0,0.136,low
166.1,0.4007,0.4261,0.3355,0,medium,198.9,0,0.0,0.3425,low
536.0,0.2558,0.2074,0.4091,0,medium,664.0,1,88.1,0.279,low
282.0,0.042,0.3209,0.1631,2,low,445.0,1,97.4,0.3667,medium
398.1,0.1449,0.1186,0.4968,2,low,504.2,0,0.0,0.4483,medium
137.3,0.1702,0.3613,0.6192,2,high,198.7,1,76.3,0.448,medium
266.2,0.4052,0.2621,0.4118,0,critical,332.3,1,67.0,0.3479,low
609.9,0.1111,0.3246,0.4684,0,critical,762.2,1,110.0,0.3257,low
561.5,0.2169,0.6184,0.1801,0,medium,959.9,0,0.0,0.3714,medium
178.0,0.3739,0.3319,0.0981,0,medium,235.9,0,0.0,0.3514,medium
209.6,0.2836,0.3023,0.3815,1,low,295.2,0,0.0,0.2915,low
157.2,0.4325,0.4901,0.6077,1,medium,189.5,1,79.7,0.2788,low
195.1,0.5072,0.1087,0.2746,0,low,263.3,0,0.0,0.1455,low
120.4,0.1299,0.5708,0.2435,0,medium,172.1,1,48.1,0.2059,low
273.2,0.4306,0.4717,0.1912,0,high,434.7,0,0.0,0.3226,low
451.0,0.3104,0.3127,0.2091,1,high,760.0,0,0.0,0.3458,low
179.4,0.5643,0.2876,0.6428,4,medium,277.4,1,188.5,0.6341,high
281.8,0.1214,0.2273,0.3251,1,medium,425.6,1,83.5,0.2713,low
259.0,0.2521,0.1137,0.1129,1,medium,322.6,0,0.0,0.3782,medium
593.4,0.1841,0.2913,0.2783,0,high,670.8,0,0.0,0.2526,low
200.8,0.1237,0.6587,0.1332,2,medium,300.1,1,101.5,0.4349,medium
205.6,0.2966,0.3798,0.169,0,medium,302.6,0,0.0,0.232,low
172.4,0.1612,0.2021,0.2936,1,medium,192.9,0,0.0,0.2337,low
142.7,0.1616,0.5559,0.1704,1,medium,230.3,0,0.0,0.3713,medium
421.6,0.3274,0.0896,0.3797,1,low,594.8,0,0.0,0.2863,low
273.7,0.5106,0.6891,0.2019,0,medium,453.4,0,0.0,0.3534,medium
309.7,0.4843,0.5871,0.3557,0,low,400.9,1,115.5,0.4655,medium
684.4,0.1842,0.5041,0.1333,1,medium,1097.6,0,0.0,0.455,medium
710.4,0.164,0.3881,0.6005,3,medium,1048.5,1,291.1,0.5453,medium
102.5,0.2958,0.3839,0.3122,1,medium,168.2,1,73.9,0.3098,low
455.4,0.3345,0.5343,0.3532,1,medium,721.9,0,0.0,0.4698,medium
346.1,0.1695,0.5314,0.6304,0,critical,410.4,1,77.4,0.5139,medium
221.4,0.2686,0.518,0.239,1,high,303.9,1,106.0,0.509,medium
369.8,0.4727,0.3589,0.2782,2,high,482.8,1,170.7,0.6463,high
97.3,0.2814,0.3005,0.2709,1,medium,127.1,0,0.0,0.3737,medium
773.3,0.2325,0.3263,0.1924,0,critical,1183.1,0,0.0,0.2579,low
417.7,0.6257,0.5122,0.1576,0,medium,675.7,1,99.8,0.3102,low
170.3,0.3786,0.2371,0.2058,1,critical,199.7,0,0.0,0.3989,medium
204.3,0.3378,0.3063,0.3409,0,medium,323.4,0,0.0,0.3977,medium
98.8,0.1037,0.3471,0.2707,0,medium,130.0,0,0.0,0.1389,low
243.7,0.2264,0.3182,0.1319,5,medium,301.7,0,0.0,0.6658,high
218.4,0.4837,0.6386,0.1602,1,high,294.6,1,92.3,0.524,medium
126.3,0.0098,0.29,0.4482,2,medium,155.5,1,35.3,0.3127,low
495.1,0.3138,0.2618,0.3357,0,critical,674.6,1,73.5,0.2074,low
685.3,0.3782,0.3538,0.5492,2,medium,843.8,1,245.7,0.6309,high
293.6,0.335,0.707,0.0423,1,medium,418.5,0,0.0,0.5216,medium
245.0,0.2188,0.4742,0.4249,2,medium,401.0,0,0.0,0.495,medium
396.5,0.3301,0.6949,0.5381,2,medium,624.7,0,0.0,0.5826,medium
295.1,0.4444,0.4038,0.1543,0,high,426.3,1,92.5,0.3191,low
147.9,0.1474,0.2362,0.154,2,medium,187.1,1,74.3,0.3852,medium
195.5,0.3585,0.1317,0.2416,1,high,322.2,0,0.0,0.2975,low
246.5,0.4634,0.51,0.3852,0,critical,297.4,1,98.1,0.4704,medium
351.2,0.3397,0.7004,0.1213,0,medium,520.4,1,93.7,0.326,low
300.7,0.3446,0.321,0.332,2,medium,445.2,0,0.0,0.409,medium
342.7,0.1437,0.2642,0.2388,1,low,459.9,1,59.8,0.188,low
110.9,0.6529,0.3706,0.2061,1,high,128.8,0,0.0,0.4436,medium
460.5,0.2365,0.7377,0.3933,4,high,666.4,1,313.3,0.8499,critical
299.5,0.0623,0.3706,0.2589,0,medium,517.5,0,0.0,0.3356,low
1570.7,0.4789,0.5639,0.105,0,low,2647.6,1,370.8,0.3885,medium
232.3,0.0497,0.379,0.3845,2,medium,327.1,0,0.0,0.4972,medium
368.8,0.1636,0.4836,0.3381,0,medium,643.1,0,0.0,0.3449,low
1879.9,0.6049,0.4675,0.3239,0,medium,2524.5,1,622.8,0.6693,high
339.1,0.1806,0.2695,0.0613,2,high,587.7,1,167.5,0.5429,medium
286.0,0.281,0.2183,0.3701,0,high,427.6,0,0.0,0.2524,low
157.4,0.2853,0.4788,0.4604,1,low,225.9,1,71.1,0.3166,low
807.0,0.4197,0.1691,0.3129,2,high,1269.3,0,0.0,0.6794,high
140.7,0.2452,0.177,0.209,1,medium,182.7,0,0.0,0.2801,low
394.5,0.2573,0.6206,0.2869,2,medium,485.4,0,0.0,0.4512,medium
219.7,0.0796,0.2855,0.1916,2,medium,297.2,0,0.0,0.364,medium
264.3,0.6038,0.5619,0.279,2,medium,434.9,0,0.0,0.5594,medium
118.4,0.5406,0.377,0.3084,0,critical,146.5,0,0.0,0.487,medium
