distance_km,estimated_time_min,weather_risk,traffic_risk,disruption_risk,cost,route_score
437.4,731.0,0.1384,0.1837,0.1166,771.85,0.9823
127.7,102.9,0.468,0.6731,0.053,406.65,0.7672
433.7,598.3,0.076,0.4555,0.0857,1158.33,0.8841
358.5,683.9,0.3219,0.2749,0.3374,546.12,0.7476
167.1,257.1,0.1803,0.4419,0.0338,383.23,0.8629
731.2,1011.8,0.252,0.4286,0.0595,2658.79,0.7339
87.9,151.8,0.2244,0.1827,0.3832,206.64,0.886
781.9,994.2,0.7402,0.3394,0.781,2624.3,0.6162
305.9,416.2,0.2415,0.4109,0.3917,594.82,0.8567
57.3,59.3,0.1945,0.1465,0.2943,180.18,0.9237
745.7,707.7,0.5179,0.7517,0.3133,2228.32,0.7063
483.3,401.4,0.1588,0.3275,0.2551,840.03,0.8248
181.3,304.2,0.2395,0.3863,0.2083,355.2,0.791
124.5,169.6,0.3169,0.1973,0.055,423.03,0.8612
81.6,157.2,0.5864,0.6335,0.2517,190.11,0.7284
1327.2,1343.3,0.2173,0.3009,0.3063,5102.44,0.7245
128.2,140.1,0.1249,0.3265,0.2154,266.38,0.8574
101.0,158.3,0.187,0.3008,0.343,333.27,0.9103
295.2,255.5,0.3514,0.2985,0.0939,774.55,0.8727
77.7,109.2,0.343,0.4915,0.2397,250.34,0.8397
123.1,116.7,0.2399,0.2438,0.3343,301.39,0.8948
491.0,487.9,0.1442,0.3377,0.1704,1115.92,0.7404
338.6,479.0,0.1533,0.2447,0.6862,685.78,0.8685
186.7,276.9,0.0518,0.5344,0.183,431.77,0.8071
247.8,261.3,0.277,0.2065,0.1974,411.59,0.8971
179.5,202.0,0.1158,0.0911,0.2442,660.18,0.9571
234.3,267.3,0.4151,0.3054,0.1033,912.21,0.7986
143.6,139.3,0.518,0.3194,0.3425,219.47,0.7937
163.0,319.3,0.4216,0.3803,0.4109,614.77,0.7953
159.6,260.2,0.4716,0.2162,0.2222,412.16,0.8385
147.2,137.4,0.0776,0.4806,0.198,563.63,0.9211
508.1,624.3,0.3674,0.6301,0.0875,1732.23,0.7481
419.5,422.5,0.2094,0.3978,0.1528,967.91,0.855
127.4,137.8,0.0572,0.2207,0.2104,280.81,0.9691
106.1,204.4,0.3932,0.4392,0.0462,257.54,0.8206
219.2,211.3,0.2201,0.3565,0.0501,592.76,0.8276
1106.2,2052.9,0.468,0.5895,0.0449,2544.53,0.685
119.2,215.7,0.0736,0.5261,0.1711,429.13,0.7456
218.6,369.9,0.4529,0.2704,0.2498,615.79,0.7534
260.4,363.5,0.6637,0.476,0.1068,903.95,0.7494
226.8,251.7,0.052,0.7635,0.0806,741.19,0.8794
177.6,319.1,0.1065,0.3503,0.1021,493.03,0.877
549.3,989.1,0.5248,0.6939,0.0296,1814.45,0.7309
336.3,481.1,0.1485,0.1274,0.0676,1160.72,0.9511
442.3,379.1,0.3917,0.2892,0.1072,703.44,0.8797
369.7,381.3,0.5585,0.6464,0.3877,1165.36,0.7034
457.5,396.8,0.1416,0.2598,0.2101,1334.47,0.8621
741.8,753.5,0.2295,0.6125,0.0961,1566.68,0.7809
621.2,876.0,0.4519,0.2647,0.3475,1010.1,0.695
1245.6,2273.2,0.3138,0.2072,0.3349,3855.53,0.5948
573.7,908.7,0.4553,0.451,0.185,1568.35,0.7275
153.1,232.9,0.5336,0.4161,0.1717,564.45,0.777
442.8,751.7,0.3799,0.217,0.2174,1262.39,0.8161
402.3,630.8,0.0662,0.593,0.3328,1248.84,0.7996
938.4,1250.1,0.0723,0.3968,0.2497,2320.68,0.7173
124.3,221.1,0.633,0.403,0.2361,209.9,0.8403
361.6,423.9,0.4963,0.3059,0.2505,1240.18,0.7589
151.9,290.7,0.3083,0.6909,0.111,548.09,0.8102
350.3,329.1,0.3547,0.188,0.1107,1272.02,0.8527
210.5,329.5,0.1414,0.1742,0.0346,709.75,0.9416
342.3,479.4,0.1595,0.5303,0.1284,708.16,0.7479
91.2,119.5,0.1699,0.5866,0.2616,294.9,0.872
426.3,560.9,0.2192,0.4418,0.1793,1012.06,0.8035
282.7,240.4,0.0866,0.3733,0.1697,811.05,0.9084
272.2,463.2,0.147,0.7151,0.2399,923.36,0.7152
958.3,1171.8,0.1162,0.7836,0.2511,3261.45,0.6859
187.2,256.9,0.6304,0.7768,0.0335,420.12,0.7609
310.9,565.0,0.711,0.4939,0.2262,649.36,0.7195
262.5,391.8,0.2153,0.5497,0.4251,602.35,0.8089
281.1,512.0,0.3137,0.5482,0.3329,447.61,0.7622
1158.9,1117.8,0.331,0.3534,0.2063,2025.39,0.7474
255.9,291.2,0.0702,0.3848,0.0395,571.4,0.8103
164.5,176.6,0.408,0.3182,0.0339,444.82,0.8162
906.5,1689.4,0.0981,0.4253,0.1667,3468.41,0.6811
197.3,342.8,0.1904,0.4596,0.3669,362.17,0.8946
79.5,143.3,0.1198,0.3869,0.2746,265.8,0.8672
145.7,216.0,0.3774,0.5676,0.0896,360.36,0.7641
102.2,108.9,0.0443,0.3697,0.2601,266.19,0.9145
69.4,86.9,0.1859,0.1192,0.2011,254.52,0.8731
189.8,277.2,0.3231,0.4858,0.0064,583.02,0.8326
233.0,191.7,0.3429,0.692,0.1587,479.45,0.8693
559.1,876.5,0.466,0.414,0.1247,1183.62,0.6901
380.2,694.1,0.3696,0.8146,0.3559,1422.25,0.6622
368.2,438.5,0.1922,0.2661,0.0449,730.37,0.9189
130.9,211.6,0.3321,0.4842,0.1925,406.49,0.828
454.6,627.5,0.531,0.3863,0.0968,1318.68,0.8654
648.0,521.5,0.3375,0.6663,0.2627,2245.68,0.6886
322.5,367.9,0.3893,0.4797,0.3,1265.81,0.8131
328.9,471.5,0.039,0.4207,0.0228,1080.16,0.8954
101.0,168.6,0.5386,0.2209,0.1203,267.32,0.888
511.9,656.5,0.2345,0.3268,0.1378,929.32,0.748
851.1,871.1,0.0608,0.3739,0.3215,1934.25,0.6823
306.8,267.9,0.1689,0.6883,0.0256,1192.29,0.8092
161.4,267.6,0.3977,0.6747,0.0713,274.87,0.7781
218.5,270.5,0.393,0.7931,0.373,375.26,0.7533
182.3,287.4,0.227,0.4259,0.0562,488.87,0.772
190.1,202.7,0.1028,0.4272,0.0739,507.76,0.8991
385.1,656.9,0.1422,0.6739,0.3348,1305.88,0.7179
297.6,361.0,0.2258,0.2904,0.094,1062.94,0.7939
494.1,426.3,0.297,0.4008,0.413,1539.8,0.824
317.2,448.0,0.2242,0.2569,0.3541,880.65,0.7539
133.6,224.2,0.3562,0.4338,0.2652,417.62,0.7886
172.3,330.7,0.3369,0.116,0.1982,663.92,0.9436
165.0,324.3,0.3334,0.5375,0.0509,259.87,0.8576
214.7,289.4,0.2084,0.5937,0.2778,840.46,0.7711
859.5,1318.6,0.0936,0.315,0.3816,1967.72,0.6799
961.4,1412.0,0.4782,0.4332,0.3842,3608.51,0.5453
439.5,633.0,0.1987,0.1858,0.0653,1034.15,0.9248
265.9,249.3,0.0847,0.2779,0.0726,738.25,0.9141
94.3,151.4,0.0969,0.3721,0.1283,241.09,0.9389
285.4,559.0,0.2035,0.3174,0.2021,828.49,0.7718
140.8,134.0,0.5661,0.5401,0.1366,489.04,0.8472
766.1,899.6,0.164,0.4555,0.0308,2597.81,0.7095
79.5,70.9,0.3369,0.6345,0.1493,203.8,0.8406
320.3,411.0,0.1486,0.465,0.2994,1093.99,0.7622
132.7,182.9,0.0633,0.1737,0.166,292.78,1.0
243.1,298.9,0.4418,0.2338,0.0749,413.85,0.968
390.0,535.1,0.4544,0.7898,0.1296,625.77,0.71
500.4,882.5,0.6202,0.5935,0.2937,1303.52,0.7081
234.5,247.8,0.2628,0.455,0.3673,631.06,0.779
416.9,712.7,0.5492,0.3464,0.1158,1247.83,0.8304
153.9,269.6,0.0976,0.3018,0.3599,591.16,0.8559
290.6,435.1,0.151,0.19,0.2846,639.39,0.8765
493.5,581.5,0.3032,0.6065,0.3752,1688.67,0.7377
308.7,593.9,0.2642,0.5145,0.2606,1182.0,0.7921
168.9,208.9,0.2616,0.5524,0.1275,463.38,0.8888
201.3,173.1,0.3444,0.2029,0.1164,766.48,0.8607
498.2,479.9,0.2115,0.4425,0.4596,880.34,0.7675
113.9,213.1,0.1697,0.3182,0.0904,354.84,0.8951
126.3,123.8,0.4324,0.6237,0.096,468.64,0.76
372.8,498.4,0.245,0.3303,0.0788,1341.11,0.9075
179.9,293.4,0.3749,0.2262,0.2918,644.74,0.8141
88.5,131.7,0.173,0.4159,0.1466,254.81,0.9247
629.9,997.8,0.1698,0.1209,0.1581,1507.45,0.804
113.3,138.1,0.0546,0.0889,0.228,206.68,0.8741
212.8,339.4,0.3557,0.2086,0.0148,721.43,0.9525
158.6,128.6,0.3815,0.2825,0.0966,619.16,0.8766
198.7,221.7,0.1329,0.2609,0.184,734.07,0.8674
131.7,124.9,0.1174,0.3958,0.1799,367.24,0.8497
403.4,543.1,0.4154,0.6442,0.0931,1549.1,0.7532
264.4,257.8,0.3007,0.7234,0.2784,1014.08,0.7952
487.1,709.7,0.546,0.2014,0.1193,1241.96,0.8087
159.7,162.4,0.4584,0.8033,0.0129,377.87,0.7743
1089.1,1412.7,0.5336,0.4832,0.3027,3663.82,0.4988
64.5,57.3,0.3057,0.5631,0.202,203.56,0.7735
80.7,107.1,0.0539,0.6881,0.1162,318.0,0.8872
834.8,1477.2,0.5102,0.3315,0.2239,1620.12,0.6719
341.0,402.5,0.3131,0.5289,0.1805,597.1,0.7987
310.7,512.0,0.161,0.1874,0.0174,943.19,0.8805
330.9,433.9,0.1797,0.536,0.2588,724.85,0.7448
365.0,394.6,0.1734,0.3444,0.0316,793.74,0.7494
301.8,351.4,0.2262,0.187,0.5125,1041.64,0.781
124.4,144.7,0.2892,0.3621,0.325,431.69,0.799
433.9,733.6,0.1508,0.1369,0.0637,891.03,0.935
388.6,404.5,0.4514,0.4179,0.0937,1251.71,0.843
665.1,1312.4,0.3442,0.5811,0.1523,1108.7,0.6917
841.3,1367.1,0.5045,0.2455,0.103,1265.86,0.7991
308.4,395.2,0.0977,0.5241,0.0971,1162.14,0.8374
103.6,207.0,0.3224,0.5641,0.1462,253.03,0.8326
846.2,896.5,0.219,0.4725,0.2693,2703.12,0.7553
120.0,205.8,0.1341,0.4883,0.2173,396.74,0.8172
310.0,348.8,0.3131,0.5203,0.0663,1056.17,0.886
204.4,296.9,0.1802,0.2205,0.4114,587.19,0.8082
181.0,156.6,0.2538,0.1781,0.3639,673.61,0.8788
417.8,758.6,0.6002,0.6648,0.0098,1395.49,0.7118
290.4,359.9,0.433,0.3593,0.3162,840.95,0.7501
350.5,526.2,0.473,0.3421,0.1861,589.01,0.7491
138.2,264.4,0.1331,0.3039,0.076,425.41,0.8764
216.6,181.2,0.4259,0.445,0.0809,780.11,0.8617
142.8,280.1,0.1424,0.162,0.3825,322.29,0.9176
212.9,304.4,0.2247,0.5718,0.2439,415.58,0.8383
225.2,391.1,0.1612,0.5965,0.218,856.29,0.8215
889.8,1217.0,0.7499,0.1624,0.1357,3054.48,0.6789
204.1,363.0,0.2974,0.6802,0.1477,510.51,0.7421
55.3,102.6,0.4201,0.1433,0.4103,99.5,0.8684
649.7,817.4,0.4826,0.2898,0.2573,1181.88,0.7454
335.1,558.7,0.2873,0.1479,0.0569,747.64,0.9039
223.3,446.1,0.512,0.3432,0.1674,522.83,0.8196
180.2,307.8,0.2771,0.7554,0.0125,634.94,0.7635
126.1,245.7,0.4965,0.3403,0.2118,469.05,0.8266
950.2,1600.0,0.2966,0.5393,0.2549,1934.38,0.6679
253.7,303.4,0.0209,0.5037,0.0803,966.77,0.8743
72.5,130.0,0.1771,0.3153,0.6458,190.36,0.7586
307.8,492.3,0.0444,0.3219,0.1045,960.15,0.8213
569.3,478.0,0.1981,0.4429,0.1997,2177.62,0.7459
273.0,274.9,0.1451,0.3133,0.1156,821.83,0.7819
130.2,145.0,0.4017,0.3136,0.2256,368.19,0.8697
122.3,206.9,0.4015,0.5611,0.342,311.57,0.7332
128.8,226.2,0.2385,0.4001,0.0423,422.64,0.9327
709.9,1272.4,0.2389,0.8037,0.2279,1373.42,0.7114
232.7,204.9,0.0755,0.0939,0.1535,552.72,0.9409
75.6,67.0,0.2055,0.1921,0.288,245.37,0.9259
320.2,371.2,0.4845,0.1133,0.1866,953.28,0.7761
270.1,436.9,0.2251,0.4269,0.271,880.05,0.781
178.7,323.6,0.2262,0.0885,0.0621,702.71,0.8608
119.8,220.8,0.3275,0.4126,0.1158,457.28,0.8021
116.2,121.9,0.2662,0.3883,0.1076,194.91,0.8669
523.6,901.0,0.1113,0.4916,0.221,864.9,0.6798
291.0,456.5,0.2909,0.3294,0.3399,766.12,0.746
342.1,654.1,0.2041,0.4194,0.1654,1336.59,0.7822
290.4,501.7,0.046,0.1981,0.0835,903.36,0.9164
307.8,441.5,0.2627,0.3657,0.0865,900.1,0.968
176.3,306.7,0.2797,0.5284,0.0966,303.46,0.7548
211.9,247.9,0.3382,0.39,0.0522,839.44,0.8467
553.0,964.2,0.872,0.3531,0.0432,1609.98,0.7581
658.7,1144.4,0.1149,0.4661,0.0316,2263.81,0.6903
104.0,190.0,0.4235,0.4355,0.4674,251.04,0.8076
211.5,230.7,0.396,0.2605,0.3101,773.12,0.8914
440.3,800.9,0.5213,0.4071,0.0815,1231.25,0.8004
913.7,916.3,0.0171,0.4677,0.0793,2194.05,0.7557
851.8,1470.5,0.1209,0.2923,0.5828,3052.52,0.6679
140.2,268.6,0.1701,0.5521,0.1661,254.72,0.8087
597.4,503.6,0.1651,0.0662,0.2772,1933.57,0.8745
254.9,395.5,0.2335,0.1979,0.0815,882.61,0.9328
508.3,809.0,0.6153,0.3112,0.4199,843.05,0.7173
424.9,755.5,0.2374,0.4387,0.3328,659.23,0.8064
101.0,93.3,0.1553,0.4247,0.2215,397.48,0.8445
359.6,680.1,0.5633,0.1943,0.1088,894.93,0.7104
494.7,985.7,0.1214,0.2614,0.0106,1883.8,0.8446
241.3,387.6,0.4069,0.2941,0.3527,744.88,0.7387
205.9,271.0,0.3533,0.2905,0.2927,712.32,0.7909
81.4,127.2,0.3053,0.0673,0.4869,277.32,0.9044
394.9,341.8,0.2919,0.3243,0.1811,1470.45,0.795
283.2,482.5,0.151,0.2841,0.0118,657.4,0.9575
128.3,113.4,0.3693,0.5805,0.013,290.18,0.8635
194.8,231.2,0.2481,0.3054,0.2278,669.53,0.8213
272.6,263.7,0.4159,0.3638,0.1989,1007.26,0.796
165.5,276.6,0.6551,0.1369,0.1777,307.05,0.8286
245.2,371.0,0.0989,0.5453,0.232,380.43,0.9182
71.9,117.8,0.4036,0.5286,0.2021,237.46,0.7932
629.3,552.2,0.1343,0.1736,0.1456,992.92,0.8897
247.4,307.9,0.4203,0.4696,0.0311,533.79,0.7349
113.3,145.9,0.5014,0.1909,0.2758,239.55,0.7472
50.0,76.1,0.4563,0.2712,0.1031,110.58,0.9001
502.9,464.1,0.2149,0.3122,0.1194,1521.65,0.8409
361.6,570.2,0.1412,0.5739,0.1544,1005.52,0.8115
283.6,361.2,0.2916,0.1932,0.4707,751.26,0.7303
447.9,845.2,0.2251,0.3938,0.286,954.97,0.8392
447.0,598.9,0.1942,0.6235,0.1591,693.96,0.838
280.4,258.6,0.337,0.0641,0.0032,651.09,0.9369
204.8,189.3,0.0019,0.7054,0.1737,636.29,0.8655
182.7,201.9,0.2271,0.4594,0.2201,531.93,0.8151
328.5,357.4,0.4001,0.2947,0.27,739.8,0.7324
650.6,1142.5,0.2878,0.6168,0.3565,2233.88,0.6346
227.7,379.5,0.2309,0.3783,0.1048,394.56,0.7759
687.8,613.5,0.0735,0.3198,0.1931,2584.09,0.7924
317.7,578.8,0.2443,0.4383,0.2475,806.28,0.792
319.4,292.4,0.0654,0.4697,0.1065,1049.57,0.8424
1317.6,2296.3,0.1076,0.5353,0.0777,2088.19,0.6888
778.1,726.7,0.2102,0.1954,0.2504,2415.09,0.837
792.4,991.8,0.5438,0.1509,0.3641,1973.82,0.6981
140.0,238.2,0.5049,0.2216,0.3609,411.42,0.8513
1135.2,1253.6,0.0277,0.1583,0.2322,2729.59,0.7033
231.0,216.2,0.3442,0.1676,0.1756,471.64,0.9043
208.7,364.1,0.0394,0.2953,0.3282,419.32,0.7775
54.0,87.9,0.3025,0.3069,0.039,154.38,0.961
307.5,574.8,0.6285,0.2341,0.1381,546.53,0.7868
114.6,179.9,0.1822,0.1623,0.2014,396.26,0.9173
325.6,289.4,0.3256,0.627,0.3767,1052.2,0.7697
108.5,170.0,0.3823,0.2407,0.4655,296.97,0.8288
861.3,1539.1,0.2294,0.3001,0.4493,2524.94,0.6945
360.0,324.1,0.3456,0.5695,0.0816,1164.35,0.7531
1207.0,1162.2,0.2088,0.2846,0.3278,1901.3,0.6316
119.6,192.9,0.2835,0.353,0.1788,302.09,0.9103
723.7,1266.2,0.2035,0.1875,0.094,1953.3,0.7664
69.3,84.8,0.193,0.6273,0.0354,158.42,0.8897
283.1,476.2,0.0351,0.25,0.1063,765.0,0.8451
157.3,157.4,0.3776,0.7742,0.1942,584.97,0.7684
178.8,238.3,0.064,0.5138,0.4377,445.33,0.7665
170.5,289.4,0.2362,0.2879,0.0966,588.4,0.9454
129.0,134.0,0.0602,0.6206,0.21,326.19,0.8052
101.3,123.5,0.2115,0.6107,0.2741,213.55,0.8197
179.5,279.1,0.1058,0.1814,0.4329,679.64,0.8191
265.4,322.5,0.3348,0.3319,0.0924,717.16,0.857
552.6,1021.7,0.1235,0.591,0.2713,1515.03,0.7717
300.9,586.2,0.3377,0.6194,0.0673,759.12,0.7758
553.7,869.7,0.0443,0.4373,0.2306,1400.21,0.8077
86.9,151.2,0.2079,0.1967,0.4021,292.04,0.9038
180.7,341.2,0.2505,0.4244,0.3426,394.64,0.8053
402.5,661.0,0.3111,0.37,0.1958,1157.38,0.7282
311.1,537.6,0.5268,0.3607,0.0584,493.25,0.7417
133.9,120.0,0.2925,0.5698,0.226,282.49,0.7922
470.5,841.5,0.6113,0.364,0.5284,1367.26,0.6629
168.7,190.5,0.126,0.941,0.0661,296.52,0.7488
142.0,125.7,0.2244,0.127,0.0961,367.28,0.8802
344.1,518.6,0.0764,0.5246,0.2029,1222.73,0.864
245.8,263.5,0.3863,0.7192,0.1669,653.57,0.8333
169.7,152.0,0.506,0.6412,0.2719,456.79,0.7699
165.7,253.8,0.7091,0.2052,0.1545,628.75,0.8631
115.7,106.3,0.1061,0.1461,0.4514,356.14,0.979
185.5,345.9,0.3077,0.4745,0.1449,451.94,0.8566
528.5,1037.5,0.4924,0.4083,0.1134,1228.92,0.7295
290.4,489.5,0.3991,0.1826,0.2166,876.33,0.7964
478.7,548.2,0.4308,0.5662,0.0403,1298.2,0.8743
351.2,518.0,0.5015,0.1686,0.1454,766.17,0.8287
159.4,133.5,0.1271,0.3933,0.251,295.37,0.9193
77.1,119.2,0.2213,0.3127,0.1797,168.23,0.7997
127.9,142.8,0.548,0.2212,0.2444,332.01,0.8477
153.0,205.9,0.0699,0.2866,0.1554,480.39,0.921
144.9,147.0,0.503,0.4636,0.322,389.22,0.8806
486.2,964.6,0.3376,0.5872,0.1639,1158.8,0.7693
482.7,506.3,0.3316,0.4667,0.2617,821.94,0.779
1150.9,1496.6,0.6602,0.2665,0.104,2653.91,0.5934
143.4,158.5,0.1393,0.3613,0.1108,224.55,0.8571
748.6,1085.4,0.4285,0.3085,0.2099,2693.65,0.7363
745.4,1406.1,0.2683,0.0998,0.0905,2880.39,0.8278
208.0,207.2,0.0783,0.2423,0.0131,736.13,0.978
340.9,330.3,0.6081,0.1143,0.3193,1095.24,0.7285
583.2,518.4,0.0764,0.4765,0.2506,1351.09,0.7984
234.8,353.9,0.0722,0.4604,0.0729,616.35,0.9325
222.4,338.6,0.249,0.4787,0.0571,547.91,0.8206
157.7,281.6,0.3146,0.4034,0.0786,421.98,0.8934
50.0,90.2,0.1732,0.7059,0.457,165.37,0.9166
257.1,237.1,0.2505,0.1792,0.2247,1006.0,0.8337
148.9,281.8,0.2662,0.4219,0.063,533.02,0.8591
115.3,206.9,0.0499,0.3359,0.0558,436.8,0.8651
328.8,518.5,0.4118,0.3961,0.3205,921.58,0.7458
88.6,107.8,0.1805,0.3994,0.1269,353.67,0.9761
430.2,729.1,0.1536,0.3574,0.0097,1470.41,0.7901
343.3,530.3,0.1703,0.2938,0.128,1240.21,0.8482
184.9,226.3,0.2301,0.6263,0.3364,357.4,0.8546
234.1,191.0,0.1361,0.3281,0.3619,871.71,0.8094
106.4,160.7,0.0656,0.5087,0.0315,420.6,0.8728
413.7,617.2,0.101,0.2711,0.087,1182.29,0.8609
279.0,274.9,0.7255,0.2941,0.0182,704.63,0.7456
293.9,554.8,0.2409,0.1299,0.307,470.7,0.8961
347.7,344.6,0.3468,0.2389,0.0435,1331.22,0.8572
156.1,178.6,0.4131,0.5427,0.1882,560.83,0.7605
84.5,105.3,0.2964,0.4792,0.2587,241.48,0.8458
478.2,774.5,0.1401,0.2009,0.178,769.43,0.9143
396.3,355.8,0.3245,0.1668,0.0936,1508.41,0.8613
168.2,276.4,0.3638,0.2985,0.0154,430.37,0.9241
325.8,422.7,0.385,0.6492,0.2083,771.5,0.7825
590.3,601.8,0.0692,0.3902,0.2141,2303.79,0.7899
543.0,507.4,0.1976,0.5923,0.2694,2093.75,0.7299
164.8,213.4,0.4782,0.3712,0.1923,468.46,0.8337
86.3,115.2,0.0757,0.1224,0.3882,215.19,0.9056
97.3,93.9,0.3233,0.5901,0.091,212.56,0.8562
196.7,271.3,0.2152,0.7092,0.2817,376.3,0.7437
681.0,955.4,0.1971,0.5232,0.0922,1483.91,0.7401
146.9,290.6,0.5504,0.2369,0.0669,378.03,0.8122
161.2,266.9,0.2813,0.6998,0.2236,606.9,0.8062
158.9,129.4,0.2135,0.5782,0.5604,274.43,0.8333
168.6,231.4,0.3039,0.1887,0.1399,361.53,0.8817
242.8,200.5,0.4141,0.6267,0.2975,848.26,0.8005
99.9,141.2,0.3733,0.557,0.0833,162.82,0.9081
522.7,630.2,0.3264,0.5085,0.3489,1306.54,0.7432
221.1,416.6,0.4473,0.2529,0.0167,564.75,0.7891
1387.7,1931.6,0.1105,0.412,0.0184,4130.41,0.6466
107.6,195.8,0.5835,0.3507,0.0064,410.42,0.8639
744.6,1117.4,0.178,0.5815,0.36,2475.1,0.6456
648.0,826.8,0.4131,0.1371,0.3769,1508.14,0.7752
183.4,197.3,0.3467,0.5244,0.1606,347.67,0.7381
185.6,189.2,0.4796,0.2076,0.155,485.64,0.8484
128.4,225.1,0.365,0.5723,0.088,456.76,0.8887
129.4,240.7,0.59,0.121,0.0213,340.15,0.8371
244.6,290.8,0.2575,0.3516,0.2909,425.99,0.807
248.3,346.0,0.0984,0.6811,0.2153,693.75,0.8024
79.7,91.3,0.3379,0.3152,0.6305,218.32,0.763
1218.6,1640.7,0.1816,0.4274,0.0733,3323.17,0.7473
204.0,376.1,0.1863,0.5744,0.0358,460.72,0.8814
256.2,247.4,0.5835,0.2367,0.0495,642.86,0.9154
157.8,181.5,0.2022,0.2842,0.4869,466.16,0.8227
203.0,331.7,0.4792,0.1994,0.1478,811.73,0.8466
190.5,223.4,0.1887,0.3864,0.4143,630.12,0.7912
244.2,219.1,0.0923,0.7197,0.0941,731.9,0.7423
242.2,302.6,0.3614,0.267,0.1004,840.47,0.8092
429.8,692.8,0.3819,0.6367,0.1748,918.49,0.7179
286.9,568.2,0.1016,0.4269,0.1616,629.1,0.8413
400.6,749.4,0.1234,0.58,0.0273,690.59,0.823
243.0,358.3,0.0832,0.2446,0.0934,530.6,0.8276
287.7,498.5,0.2846,0.1359,0.2338,438.67,0.8209
206.7,307.0,0.1972,0.5161,0.192,778.1,0.8309
493.8,687.7,0.2718,0.0969,0.2709,1965.04,0.7678
306.7,308.1,0.1674,0.521,0.333,706.23,0.8085
219.1,252.1,0.3747,0.4914,0.6971,803.08,0.7233
214.5,288.0,0.2762,0.7042,0.0767,669.99,0.7734
226.7,449.4,0.4264,0.4855,0.0282,784.1,0.855
250.0,382.5,0.5867,0.3553,0.2933,691.87,0.7716
235.2,454.9,0.3502,0.3568,0.3207,573.97,0.7759
165.5,183.7,0.2546,0.6898,0.068,460.53,0.793
418.0,369.0,0.306,0.3573,0.1549,909.1,0.7959
436.9,862.4,0.3303,0.5576,0.2448,1342.6,0.6731
852.9,1019.7,0.4602,0.4414,0.0105,2384.42,0.7277
160.4,231.3,0.4201,0.6658,0.3408,562.67,0.7683
390.1,345.4,0.2023,0.1288,0.1612,950.03,0.9654
64.3,117.8,0.5579,0.6411,0.144,188.79,0.7828
437.2,350.1,0.2616,0.3138,0.1261,1493.38,0.8105
88.3,166.6,0.2928,0.5295,0.1277,309.71,0.8213
122.9,122.7,0.3796,0.6499,0.0647,460.29,0.7711
308.8,315.0,0.3116,0.2748,0.1711,474.79,0.8854
158.4,283.6,0.6307,0.5128,0.2931,290.08,0.7569
143.9,181.8,0.1052,0.5061,0.0362,475.43,0.7827
174.3,193.0,0.3539,0.6231,0.0384,623.4,0.8595
407.8,618.1,0.3797,0.3748,0.2064,1027.88,0.6343
127.4,140.8,0.6707,0.0759,0.304,255.06,0.8444
235.6,269.5,0.1493,0.5613,0.1452,704.04,0.7664
187.7,160.4,0.0797,0.4926,0.0336,446.01,0.7847
434.4,628.7,0.0797,0.0565,0.4251,1436.72,0.8732
443.0,423.2,0.2287,0.6145,0.0987,1356.56,0.7174
67.7,122.2,0.1789,0.1406,0.0045,257.29,0.9878
508.6,865.2,0.3298,0.1296,0.143,1957.09,0.8247
159.6,182.3,0.4134,0.1363,0.3593,552.66,0.8265
288.7,415.9,0.1792,0.339,0.1635,722.41,0.8112
126.8,189.3,0.2615,0.2775,0.1095,504.86,0.9076
317.3,507.6,0.0473,0.3039,0.1464,859.99,0.888
1459.6,1901.5,0.4349,0.5569,0.4054,5339.67,0.4814
267.5,423.4,0.4288,0.1491,0.0223,510.95,0.8411
177.3,177.9,0.4228,0.2904,0.4033,357.1,0.8407
208.0,284.0,0.4541,0.211,0.289,740.74,0.8908
87.5,79.9,0.3656,0.4064,0.1926,174.3,0.8358
674.7,1301.7,0.1654,0.4065,0.3152,1642.4,0.6818
304.6,390.4,0.0971,0.3861,0.4218,904.91,0.792
117.4,180.9,0.337,0.6107,0.4947,468.92,0.7224
120.1,166.7,0.2699,0.1882,0.0988,271.19,0.9383
247.3,205.8,0.2155,0.2359,0.0765,828.47,0.9123
469.8,411.2,0.2628,0.4774,0.4102,1666.01,0.744
109.3,122.2,0.4743,0.5703,0.0394,306.51,0.8673
533.5,858.8,0.2172,0.2288,0.2667,1346.67,0.8618
229.5,360.2,0.4545,0.4415,0.3222,721.02,0.7896
127.6,130.8,0.0929,0.342,0.1542,344.16,0.8193
176.4,244.5,0.3774,0.468,0.2198,369.95,0.8805
832.1,1032.2,0.509,0.5451,0.1135,3070.18,0.6028
92.6,137.3,0.1362,0.5416,0.2354,150.84,0.8642
146.6,176.2,0.1156,0.7473,0.2021,329.07,0.7865
476.7,894.0,0.1983,0.2089,0.0691,778.67,0.7955
284.7,389.2,0.5177,0.3303,0.5722,1098.78,0.7031
140.6,184.5,0.2059,0.105,0.1486,474.04,0.8744
480.8,790.4,0.3759,0.4302,0.0445,1912.19,0.766
497.0,863.2,0.2938,0.4456,0.2446,816.95,0.7881
308.6,408.9,0.2536,0.2054,0.0826,1004.77,0.9041
159.4,148.3,0.5039,0.5193,0.1216,352.91,0.7501
177.5,160.2,0.4002,0.2925,0.0251,652.72,0.8701
298.7,356.1,0.2818,0.4494,0.1383,571.08,0.7468
97.7,164.0,0.1343,0.2357,0.0859,239.34,0.8801
619.8,982.0,0.0501,0.4309,0.2009,1610.31,0.6602
